COLLISION_ID,CRASH_DATETIME,LATITUDE,LONGITUDE,ZIPCODE,API_CALL
725,2012-09-15 08:00:00.000,40.7095234,-74.0016664,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7095%2C-74.0017/2012-09-15T08:00:00?key={API_KEY}&include=current&contentType=csv
726,2012-09-16 00:45:00.000,40.7131354,-74.0040581,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7131%2C-74.0041/2012-09-16T00:45:00?key={API_KEY}&include=current&contentType=csv
728,2012-09-15 10:30:00.000,40.7221822,-74.0006566,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7222%2C-74.0007/2012-09-15T10:30:00?key={API_KEY}&include=current&contentType=csv
729,2012-09-15 13:00:00.000,40.723977,-74.0083014,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.724%2C-74.0083/2012-09-15T13:00:00?key={API_KEY}&include=current&contentType=csv
730,2012-09-15 13:30:00.000,40.7149081,-74.0113484,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7149%2C-74.0113/2012-09-15T13:30:00?key={API_KEY}&include=current&contentType=csv
731,2012-09-15 13:39:00.000,40.7047985,-74.0166846,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7048%2C-74.0167/2012-09-15T13:39:00?key={API_KEY}&include=current&contentType=csv
732,2012-09-15 14:53:00.000,40.7203761,-74.0032612,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7204%2C-74.0033/2012-09-15T14:53:00?key={API_KEY}&include=current&contentType=csv
733,2012-09-15 21:37:00.000,40.7162809,-74.0045344,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7163%2C-74.0045/2012-09-15T21:37:00?key={API_KEY}&include=current&contentType=csv
734,2012-09-15 21:05:00.000,40.7225499,-74.006299,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7225%2C-74.0063/2012-09-15T21:05:00?key={API_KEY}&include=current&contentType=csv
735,2012-09-15 22:12:00.000,40.7230221,-73.9988131,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.723%2C-73.9988/2012-09-15T22:12:00?key={API_KEY}&include=current&contentType=csv
736,2012-09-16 00:15:00.000,40.7242353,-73.9977848,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7242%2C-73.9978/2012-09-16T00:15:00?key={API_KEY}&include=current&contentType=csv
737,2012-09-16 00:57:00.000,40.7256734,-74.0057798,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7257%2C-74.0058/2012-09-16T00:57:00?key={API_KEY}&include=current&contentType=csv
738,2012-09-14 19:00:00.000,40.7105799,-74.0073764,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7106%2C-74.0074/2012-09-14T19:00:00?key={API_KEY}&include=current&contentType=csv
739,2012-09-15 23:42:00.000,40.7152345,-74.0133505,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7152%2C-74.0134/2012-09-15T23:42:00?key={API_KEY}&include=current&contentType=csv
740,2012-09-16 04:50:00.000,40.7047985,-74.0166846,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7048%2C-74.0167/2012-09-16T04:50:00?key={API_KEY}&include=current&contentType=csv
741,2012-09-16 09:30:00.000,40.7108872,-74.0090609,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7109%2C-74.0091/2012-09-16T09:30:00?key={API_KEY}&include=current&contentType=csv
742,2012-09-15 21:59:00.000,40.7109059,-74.014457,10281,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7109%2C-74.0145/2012-09-15T21:59:00?key={API_KEY}&include=current&contentType=csv
744,2012-09-16 04:20:00.000,40.7058694,-74.0132549,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7059%2C-74.0133/2012-09-16T04:20:00?key={API_KEY}&include=current&contentType=csv
745,2012-09-16 16:20:00.000,40.7219679,-74.0082326,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.722%2C-74.0082/2012-09-16T16:20:00?key={API_KEY}&include=current&contentType=csv
746,2012-09-15 16:30:00.000,40.7186277,-74.0025397,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7186%2C-74.0025/2012-09-15T16:30:00?key={API_KEY}&include=current&contentType=csv
747,2012-09-16 17:36:00.000,40.7257971,-73.9976116,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7258%2C-73.9976/2012-09-16T17:36:00?key={API_KEY}&include=current&contentType=csv
748,2012-09-16 18:45:00.000,40.7094319,-74.0149545,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7094%2C-74.015/2012-09-16T18:45:00?key={API_KEY}&include=current&contentType=csv
749,2012-09-16 21:05:00.000,40.7247015,-74.0093189,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7247%2C-74.0093/2012-09-16T21:05:00?key={API_KEY}&include=current&contentType=csv
750,2012-09-16 22:00:00.000,40.7120838,-74.0101215,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7121%2C-74.0101/2012-09-16T22:00:00?key={API_KEY}&include=current&contentType=csv
751,2012-09-14 12:00:00.000,40.7193963,-74.0018831,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7194%2C-74.0019/2012-09-14T12:00:00?key={API_KEY}&include=current&contentType=csv
753,2012-09-17 11:15:00.000,40.7047603,-74.0149606,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7048%2C-74.015/2012-09-17T11:15:00?key={API_KEY}&include=current&contentType=csv
754,2012-09-17 15:00:00.000,40.70495,-74.0115487,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7049%2C-74.0115/2012-09-17T15:00:00?key={API_KEY}&include=current&contentType=csv
755,2012-09-17 12:14:00.000,40.7144934,-74.0135921,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7145%2C-74.0136/2012-09-17T12:14:00?key={API_KEY}&include=current&contentType=csv
756,2012-09-17 18:00:00.000,40.7199041,-74.002601,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7199%2C-74.0026/2012-09-17T18:00:00?key={API_KEY}&include=current&contentType=csv
757,2012-09-17 12:45:00.000,40.7044255,-74.0142536,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7044%2C-74.0143/2012-09-17T12:45:00?key={API_KEY}&include=current&contentType=csv
758,2012-09-18 07:00:00.000,40.7278775,-74.0054264,10014,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7279%2C-74.0054/2012-09-18T07:00:00?key={API_KEY}&include=current&contentType=csv
759,2012-09-18 11:45:00.000,40.7113923,-74.0085993,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7114%2C-74.0086/2012-09-18T11:45:00?key={API_KEY}&include=current&contentType=csv
760,2012-09-18 12:27:00.000,40.7272875,-74.0006314,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7273%2C-74.0006/2012-09-18T12:27:00?key={API_KEY}&include=current&contentType=csv
763,2012-09-19 10:50:00.000,40.7289889,-74.0093484,10014,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.729%2C-74.0093/2012-09-19T10:50:00?key={API_KEY}&include=current&contentType=csv
764,2012-08-23 10:40:00.000,40.7103961,-74.0055981,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7104%2C-74.0056/2012-08-23T10:40:00?key={API_KEY}&include=current&contentType=csv
765,2012-09-19 10:55:00.000,40.7190282,-74.0087481,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.719%2C-74.0087/2012-09-19T10:55:00?key={API_KEY}&include=current&contentType=csv
766,2012-09-19 11:45:00.000,40.7286048,-74.0053146,10014,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7286%2C-74.0053/2012-09-19T11:45:00?key={API_KEY}&include=current&contentType=csv
767,2012-09-19 14:25:00.000,40.7225499,-74.006299,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7225%2C-74.0063/2012-09-19T14:25:00?key={API_KEY}&include=current&contentType=csv
768,2012-09-19 17:15:00.000,40.7088454,-74.0025032,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7088%2C-74.0025/2012-09-19T17:15:00?key={API_KEY}&include=current&contentType=csv
769,2012-09-20 05:20:00.000,40.7098244,-74.0148247,10281,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7098%2C-74.0148/2012-09-20T05:20:00?key={API_KEY}&include=current&contentType=csv
770,2012-09-20 08:05:00.000,40.7149466,-74.0096819,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7149%2C-74.0097/2012-09-20T08:05:00?key={API_KEY}&include=current&contentType=csv
771,2012-09-19 10:55:00.000,40.7094319,-74.0149545,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7094%2C-74.015/2012-09-19T10:55:00?key={API_KEY}&include=current&contentType=csv
772,2012-09-20 14:50:00.000,40.7094319,-74.0149545,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7094%2C-74.015/2012-09-20T14:50:00?key={API_KEY}&include=current&contentType=csv
773,2012-09-20 15:45:00.000,40.7223244,-74.0117465,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7223%2C-74.0117/2012-09-20T15:45:00?key={API_KEY}&include=current&contentType=csv
774,2012-09-20 16:15:00.000,40.7146779,-74.005887,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7147%2C-74.0059/2012-09-20T16:15:00?key={API_KEY}&include=current&contentType=csv
775,2012-09-20 15:38:00.000,40.716299,-74.0164386,10282,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7163%2C-74.0164/2012-09-20T15:38:00?key={API_KEY}&include=current&contentType=csv
776,2012-09-20 21:25:00.000,40.7078571,-74.0068386,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7079%2C-74.0068/2012-09-20T21:25:00?key={API_KEY}&include=current&contentType=csv
777,2012-09-21 03:20:00.000,40.7236259,-74.0047875,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7236%2C-74.0048/2012-09-21T03:20:00?key={API_KEY}&include=current&contentType=csv
778,2012-09-21 10:43:00.000,40.7081334,-74.0166242,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7081%2C-74.0166/2012-09-21T10:43:00?key={API_KEY}&include=current&contentType=csv
779,2012-09-21 15:35:00.000,40.7163024,-74.0109663,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7163%2C-74.011/2012-09-21T15:35:00?key={API_KEY}&include=current&contentType=csv
780,2012-09-21 17:00:00.000,40.7247015,-74.0093189,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7247%2C-74.0093/2012-09-21T17:00:00?key={API_KEY}&include=current&contentType=csv
781,2012-09-21 10:10:00.000,40.7170768,-74.006248,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7171%2C-74.0062/2012-09-21T10:10:00?key={API_KEY}&include=current&contentType=csv
782,2012-09-21 17:00:00.000,40.7261753,-74.0109643,10014,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7262%2C-74.011/2012-09-21T17:00:00?key={API_KEY}&include=current&contentType=csv
783,2012-09-21 18:30:00.000,40.7234503,-74.0038278,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7235%2C-74.0038/2012-09-21T18:30:00?key={API_KEY}&include=current&contentType=csv
784,2012-09-21 17:00:00.000,40.7234503,-74.0038278,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7235%2C-74.0038/2012-09-21T17:00:00?key={API_KEY}&include=current&contentType=csv
785,2012-09-21 16:45:00.000,40.72084,-74.0006602,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7208%2C-74.0007/2012-09-21T16:45:00?key={API_KEY}&include=current&contentType=csv
786,2012-09-22 23:19:00.000,40.7095562,-74.0064348,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7096%2C-74.0064/2012-09-22T23:19:00?key={API_KEY}&include=current&contentType=csv
787,2012-09-22 13:01:00.000,40.7098244,-74.0148247,10281,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7098%2C-74.0148/2012-09-22T13:01:00?key={API_KEY}&include=current&contentType=csv
788,2012-09-22 13:48:00.000,40.7098244,-74.0148247,10281,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7098%2C-74.0148/2012-09-22T13:48:00?key={API_KEY}&include=current&contentType=csv
790,2012-09-22 16:00:00.000,40.7223244,-74.0117465,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7223%2C-74.0117/2012-09-22T16:00:00?key={API_KEY}&include=current&contentType=csv
791,2012-09-22 16:44:00.000,40.7119057,-74.0060347,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7119%2C-74.006/2012-09-22T16:44:00?key={API_KEY}&include=current&contentType=csv
792,2012-09-22 18:01:00.000,40.706375,-74.0056915,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7064%2C-74.0057/2012-09-22T18:01:00?key={API_KEY}&include=current&contentType=csv
793,2012-09-22 10:40:00.000,40.7259148,-74.0083486,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7259%2C-74.0083/2012-09-22T10:40:00?key={API_KEY}&include=current&contentType=csv
794,2012-09-23 00:56:00.000,40.7194456,-74.0061364,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7194%2C-74.0061/2012-09-23T00:56:00?key={API_KEY}&include=current&contentType=csv
795,2012-09-22 08:00:00.000,40.7241667,-74.0011256,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7242%2C-74.0011/2012-09-22T08:00:00?key={API_KEY}&include=current&contentType=csv
796,2012-09-22 23:23:00.000,40.7105799,-74.0073764,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7106%2C-74.0074/2012-09-22T23:23:00?key={API_KEY}&include=current&contentType=csv
797,2012-09-22 20:30:00.000,40.722201,-74.0105596,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7222%2C-74.0106/2012-09-22T20:30:00?key={API_KEY}&include=current&contentType=csv
798,2012-09-20 16:30:00.000,40.7080824,-74.0034013,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7081%2C-74.0034/2012-09-20T16:30:00?key={API_KEY}&include=current&contentType=csv
799,2012-09-21 12:00:00.000,40.7152351,-74.0054181,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7152%2C-74.0054/2012-09-21T12:00:00?key={API_KEY}&include=current&contentType=csv
800,2012-09-22 15:00:00.000,40.7036958,-74.0106432,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7037%2C-74.0106/2012-09-22T15:00:00?key={API_KEY}&include=current&contentType=csv
801,2012-09-23 13:00:00.000,40.7125314,-74.0076652,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7125%2C-74.0077/2012-09-23T13:00:00?key={API_KEY}&include=current&contentType=csv
803,2012-09-23 17:30:00.000,40.728034,-74.0021503,10014,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.728%2C-74.0022/2012-09-23T17:30:00?key={API_KEY}&include=current&contentType=csv
804,2012-09-23 18:45:00.000,40.7017826,-74.0111659,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7018%2C-74.0112/2012-09-23T18:45:00?key={API_KEY}&include=current&contentType=csv
806,2012-09-23 00:47:00.000,40.7256734,-74.0057798,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7257%2C-74.0058/2012-09-23T00:47:00?key={API_KEY}&include=current&contentType=csv
807,2012-09-23 05:00:00.000,40.7286048,-74.0053146,10014,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7286%2C-74.0053/2012-09-23T05:00:00?key={API_KEY}&include=current&contentType=csv
808,2012-09-24 10:50:00.000,40.7047985,-74.0166846,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7048%2C-74.0167/2012-09-24T10:50:00?key={API_KEY}&include=current&contentType=csv
810,2012-09-24 14:55:00.000,40.7152345,-74.0133505,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7152%2C-74.0134/2012-09-24T14:55:00?key={API_KEY}&include=current&contentType=csv
811,2012-09-24 20:12:00.000,40.7174502,-74.0035316,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7175%2C-74.0035/2012-09-24T20:12:00?key={API_KEY}&include=current&contentType=csv
